word,label
year,O
off,O
peak,O
19,O
@22.5.,O
Regards,O
Clinton,B-PERSON
Kripki,I-PERSON
GFI,B-ORG
Group,I-ORG
Inc.,I-ORG
Phone,O
:,O
212,O
968,O
2813,O
email,O
clinton.kripki,O
@gfinet.com,O
website,O
www.gfinet.com,O
*,O
Confidentiality,O
note,O
This,O
e-mail,O
contains,O
information,O
from,O
the,O
/or,O
its,O
affiliates,O
including,O
GFInet,B-ORG
inc.,I-ORG
that,O
is,O
confidential,O
legally,O
privileged.,O
intended,O
only,O
use,O
of,O
individual,O
or,O
entity,O
named,O
on,O
this,O
e-mail.,O
content,O
may,O
not,O
be,O
reproduced,O
retransmitted,O
without,O
express,O
written,O
permission,O
The,O
Group.,O
David,B-PERSON
Parquet,I-PERSON
asked,O
me,O
to,O
forward,O
these,O
answers,O
you,O
:,O
Question,O
Is,O
the,O
major,O
maintenance,O
reserve,O
estimate,O
based,O
on,O
a,O
negotiated,O
Long,O
Term,O
Services,O
Agreement,O
(LTSA,O
),O
?,O
If,O
so,O
",",O
will,O
it,O
be,O
in,O
place,O
and,O
transfer,O
with,O
PEF,B-ORG
Answer,O
We,O
have,O
not,O
an,O
LTSA,O
anyone,O
at,O
this,O
time,O
we,O
do,O
expect,O
one,O
PEF.,O
The,O
is,O
our,O
industry,O
data,O
information,O
from,O
GE.,O
Are,O
spare,O
parts,O
for,O
first,O
overhaul,O
included,O
anywhere,O
capital,O
cost,O
or,O
are,O
they,O
assumed,O
purchased,O
through,O
(i.e.,O
charge,O
intended,O
include,O
labor,O
overhaul.,O
GE,B-ORG
Thank,O
you,O
for,O
your,O
message.,O
The,O
credit,O
card,O
I,O
want,O
to,O
use,O
is,O
currently,O
stored,O
in,O
system.,O
When,O
update,O
the,O
billing,O
information,O
with,O
this,O
number,O
",",O
am,O
getting,O
answer,O
:,O
Credit,O
already,O
use.,O
good,O
standing,O
and,O
there,O
absolutely,O
no,O
problem,O
was,O
never,O
any,O
problem.,O
don,O
't,O
understand,O
why,O
system,O
failed.,O
think,O
that,O
not,O
mine.,O
DISCOVER,O
Last,O
4,O
digits,O
0057.,O
Expiration,O
05,O
/02,O
Sincerely,O
W.,B-PERSON
Kaminski,I-PERSON
P.S.,O
have,O
just,O
called,O
Discover,O
told,O
account,O
pefect,O
shape,O
(as,O
expected,O
).,O
As,O
said,O
must,O
a,O
bug,O
When,O
:,O
Wednesday,O
",",O
February,O
06,O
2002,O
4,O
:30,O
PM-5,O
PM,O
(GMT-06,O
:00,O
),O
Central,O
Time,O
(US,O
&,O
Canada,O
).,O
Where,O
ECS,B-LOCATION
05990,I-LOCATION
*,O
~,O
Please,O
attend,O
a,O
very,O
important,O
meeting,O
to,O
discuss,O
/,O
review,O
the,O
mock,O
test,O
tomorrow,O
with,O
regards,O
data,O
setup,O
and,O
user,O
tests,O
for,O
afternoon.,O
Agenda,O
We,O
need,O
ensure,O
ETX,O
can,O
create,O
subset,O
based,O
on,O
what,O
is,O
in,O
global,O
counterparty,O
contracts.,O
-,O
counterparties,O
U.S.,O
pipelines,O
contracts,O
Test,O
schedule,O
Thursday,O
Any,O
other,O
issues.,O
Location,O
05990.,O
forward,O
others,O
that,O
be,O
attendance.,O
See,O
attached,O
proposed,O
list..,O
Thanks,O
Regan,B-PERSON
Smith,I-PERSON
Testing,O
Integration,O
coordinator,O
of,O
UBS,B-ORG
downstream,O
systems,O
Here,O
is,O
Gary,B-PERSON
's,O
contact,O
information.,O
Thanks.,O
Laurie,B-PERSON
S.,I-PERSON
Fergus,I-PERSON
Brobeck,O
",",O
Phleger,O
&,O
Harrison,O
LLP,O
One,B-LOCATION
Market,I-LOCATION
Plaza,I-LOCATION
Spear,B-LOCATION
Street,I-LOCATION
Tower,I-LOCATION
San,B-LOCATION
Francisco,I-LOCATION
CA,B-LOCATION
94105,I-LOCATION
(415,O
),O
442-1284,O
Direct,O
Line,O
979-2616,O
Facsimile,O
279-2770,O
Cell,O
567-3129,O
Home,O
669-1531,O
Weekends,O
C.,I-PERSON
Meyer,I-PERSON
Assistant,O
to,O
979-2994,O
Dial,O
This,O
email,O
message,O
for,O
the,O
sole,O
use,O
of,O
intended,O
recipient,O
(s,O
and,O
may,O
contain,O
confidential,O
privileged,O
Any,O
unauthorized,O
review,O
disclosure,O
or,O
distribution,O
prohibited.,O
If,O
you,O
are,O
not,O
please,O
sender,O
by,O
reply,O
destroy,O
all,O
copies,O
original,O
message.,O
To,O
our,O
administrator,O
directly,O
send,O
an,O
postmaster,O
@brobeck.com,O
BROBECK,O
PHLEGER,O
HARRISON,O
http,O
:,O
/,O
/www.brobeck.com,O
Sally,O
",",O
Per,O
your,O
request,O
I,O
have,O
responded,O
to,O
Allen,B-PERSON
Gage,I-PERSON
with,O
Mr.,B-PERSON
Lay,I-PERSON
's,O
ticket,O
selection,O
for,O
the,O
upcoming,O
2000,B-DATE
-,I-DATE
2001,I-DATE
Rockets,B-ORG
season.,O
He,O
has,O
asked,O
if,O
would,O
reconsider,O
providing,O
1,O
of,O
2,O
Los,B-LOCATION
Angeles,I-LOCATION
Lakers,O
games,O
(Nov.,O
7,I-DATE
or,O
Dec.,B-DATE
21,I-DATE
),O
in,O
exchange,O
one,O
his,O
January,B-DATE
game,O
choices,O
?,O
As,O
stated,O
agreement,O
letter,O
elects,O
we,O
could,O
provide,O
tickets,O
behind,O
bench,O
at,O
Courtside,O
Row,O
Seats,O
25-28,O
as,O
another,O
option.,O
Please,O
let,O
me,O
know,O
how,O
like,O
proceed,O
this,O
request.,O
If,O
you,O
discuss,O
directly,O
please,O
call,O
3-7883.,O
Thank,O
you.,O
DT,O
Nov.,B-DATE
Reservation,O
status,O
has,O
changed,O
to,O
RECEIVED.,O
See,O
attachment.,O
ASSIGNMENTREF,O
30822,O
SELLERCODE,O
AZPS,B-ORG
SELLERDUNS,O
958982563,O
CUSTOMERCODE,O
EPMI,B-ORG
CUSTOMERDUNS,O
848921276,O
AFFILIATEFLAG,O
0,O
PATHNAME,O
W,O
/AZPS,O
/AZPS-AZPS,O
/FOURCORNE345,O
-,O
PNPKAPS230,O
/,O
POINTOFRECEIPT,O
FOURCORNE345,O
POINTOFDELIVERY,O
SOURCE,O
FOURCORNERS,O
SINK,O
PNPK,O
CAPACITY,O
25,O
CAPACITYREQUESTED,O
SERVICEINCREMENT,O
HOURLY,O
TSCLASS,O
FIRM,O
TSTYPE,O
POINTTOPOINT,O
TSPERIOD,O
OFFPEAK,O
TSWINDOW,O
FIXED,O
TSSUBCLASS,O
WHEEL,O
NERCCURTAILMENTPRIORITY,O
Nerc,O
Priority,O
1,O
OTHERCURTAILMENTPRIORITY,O
Default,O
STARTTIME,O
06,O
/17,O
/2002,O
STOPTIME,O
CEILINGPRICE,O
3.13,O
OFFERPRICE,O
BIDPRICE,O
PRICEUNITS,O
$,O
/mW,O
PRECONFIRMED,O
YES,O
ANCSVCLINK,O
N,O
/A,O
ANCSVCREQ,O
POSTINGREF,O
SALEREF,O
REQUESTREF,O
DEALREF,O
NEGOTIATEDPRICEFLAG,O
STATUS,O
CONFIRMED,O
STATUSNOTIFICATION,O
lisa.gang,O
@enron.com,O
STATUSCOMMENTS,O
TIMEQUEUED,O
/14,O
RESPONSETIMELIMIT,O
TIMEOFLASTUPDATE,O
PRIMARYPROVIDERCOMMENTS,O
SELLERCOMMENTS,O
CUSTOMERCOMMENTS,O
FOR,O
INFO,O
CALL,O
(503,O
)464-5070,O
SELLERNAME,O
SELLERPHONE,O
602.250.1128,O
SELLERFAX,O
602.250.1155,O
SELLEREMAIL,O
oasisadm,O
@apsc.com,O
CUSTOMERNAME,O
Enron,O
Power,O
Marketing,O
",",O
Inc.,O
CUSTOMERPHONE,O
(713,O
)853-3801,O
CUSTOMERFAX,O
)646-8272,O
CUSTOMEREMAIL,O
bill.rust,O
REASSIGNEDREF,O
REASSIGNEDCAPACITY,O
REASSIGNEDSTARTTIME,O
REASSIGNEDSTOPTIME,O
Joe,B-PERSON
and,O
David,B-PERSON
:,O
Both,O
Williams,B-ORG
Richardson,B-ORG
Products,I-ORG
have,O
the,O
typical,O
confirmation,O
process,O
language,O
in,O
their,O
ISDA,O
's,O
where,O
we,O
send,O
out,O
confirms,O
they,O
3,O
days,O
to,O
object.,O
The,O
Master,O
is,O
governed,O
by,O
NY,O
law,O
Texas,O
so,O
are,O
safer,O
under,O
if,O
not,O
signing.,O
With,O
respect,O
Morgan,B-ORG
Stanley,I-ORG
",",O
confirming,O
party.,O
was,O
amended,O
provide,O
a,O
procedure,O
for,O
them,O
indicating,O
acceptance,O
of,O
confirm,O
other,O
than,O
signing,O
it,O
involves,O
sending,O
us,O
letter,O
stating,O
that,O
approve,O
confirm.,O
I,O
will,O
copies,O
amendment,O
you.,O
Carol,B-PERSON
The,O
Forum,O
II,O
meeting,O
will,O
take,O
place,O
at,O
6,O
:00,O
p.m.,O
on,O
Monday,O
",",O
December,O
4,O
Vin-De-Garde,B-LOCATION
located,O
3311,B-LOCATION
Sul,I-LOCATION
Ross,I-LOCATION
(check,O
link,O
below,O
for,O
map,O
).,O
http,O
:,O
/,O
/maps.yahoo.com,O
/py,O
/maps.py,O
?BFCat,O
=,O
&Pyt,O
=Tmap,O
&newFL,O
=Use+Address+Below,O
&addr3311+Sul+Ross,O
&csz,O
=Houston,O
%2C+TX,O
&country,O
=us,O
&Get,O
%A0Map,O
=Get+Map,O
Please,O
indicate,O
your,O
attendance,O
and,O
return,O
to,O
me,O
via,O
e-mail,O
(sherri.sera,O
@enron.com,O
),O
I,O
attend,O
not,O
Additionally,O
a,O
number,O
of,O
requests,O
have,O
been,O
made,O
change,O
the,O
date,O
March,O
2001,O
(currently,O
scheduled,O
19,O
availability,O
following,O
dates,O
12,O
Yes,O
No,O
Thursday,O
15,O
26,O
Tuesday,O
27,O
29,O
All,O
eight,O
students,O
that,O
we,O
interviewed,O
for,O
the,O
Enron,B-ORG
Scholarship,O
were,O
great,O
and,O
should,O
actively,O
be,O
sure,O
get,O
them,O
on,O
our,O
interview,O
schedules,O
next,O
year,O
when,O
they,O
are,O
in,O
second,O
of,O
MBA,I-ORG
program.,O
I,O
don,O
't,O
want,O
to,O
simply,O
leave,O
chance,O
by,O
encouraging,O
consider,O
us.,O
Karen,B-PERSON
's,O
letter,O
(noted,O
below,O
),O
is,O
a,O
good,O
idea,O
",",O
but,O
augment,O
getting,O
these,O
names,O
radar,O
screen,O
year.,O
will,O
find,O
out,O
who,O
recruiter,O
UT,B-ORG
copies,O
',O
resumes,O
my,O
notes,O
where,O
could,O
fit,O
recruiter.,O
Sally,B-PERSON
Here,O
is,O
an,O
update,O
of,O
the,O
playoff,O
schedule.,O
In,O
Gray,O
Consolation,O
round,O
we,O
will,O
take,O
games,O
as,O
can,O
get,O
them,O
played.,O
A,O
huge,O
number,O
school,O
activity,O
conflicts,O
making,O
it,O
difficult,O
for,O
teams,O
to,O
play,O
orderly,O
bracket,O
by,O
dates.,O
We,O
finish,O
when,O
and,O
I,O
information,O
go.,O
An,O
All,O
Star,O
be,O
coached,O
1st,O
place,O
Maroon,O
coach,O
's,O
team,O
Labay,B-ORG
Braves.,O
His,O
name,O
Brent,B-PERSON
Mann,I-PERSON
more,O
about,O
try,O
outs,O
schedule,O
coming.,O
Next,O
e-mail,O
have,O
equipment,O
turn,O
in,O
time.,O
Thanks,O
",",O
Fred,B-PERSON
-,O
Bronco,O
Playoff,O
Schedule.xls,O
Braves,I-ORG
Hey,O
",",O
Don,B-PERSON
-,O
it,O
's,O
trivia,O
time,O
!,O
Think,O
you,O
know,O
TV,O
?,O
Take,O
the,O
iWon,B-ORG
Trivia,O
Challenge,O
once,O
've,O
answered,O
question,O
'll,O
be,O
eligible,O
to,O
win,O
Home,O
Cinema,O
System,O
valued,O
at,O
$3,O
",500.",O
(Nothing,O
trivial,O
about,O
that,O
),O
Good,O
luck,O
The,O
Team,O
No,O
Purchase,O
Necessary,O
For,O
Sweepstakes,O
Subject,O
To,O
Official,O
Rules,O
Forgot,O
your,O
member,O
name,O
It,O
is,O
:,O
CIRCLE5B,O
password,O
Click,O
here.,O
You,O
received,O
this,O
email,O
because,O
when,O
registered,O
agreed,O
receive,O
from,O
us.,O
unsubscribe,O
one,O
or,O
more,O
categories,O
please,O
click,O
below.,O
Please,O
note,O
changes,O
may,O
take,O
up,O
week,O
process.,O
If,O
're,O
not,O
signed,O
in,O
will,O
need,O
do,O
so,O
before,O
can,O
update,O
profile.,O
Moody,O
's,O
Investors,O
Service,O
downgraded,O
Enron,B-LOCATION
Corp.,I-LOCATION
long-term,O
debt,O
by,O
one,O
notch,O
this,B-DATE
morning,I-DATE
",",O
a,O
move,O
sure,O
to,O
hamper,O
the,B-DATE
company,O
efforts,O
restore,O
investor,O
and,O
client,O
confidence.,O
Shares,O
of,O
fell,O
seven-year,O
lows,O
losing,O
$1.51,O
trade,O
at,O
$13.89,O
in,O
mid-day,O
trading.,O
In,O
past,I-DATE
two,I-DATE
weeks,I-DATE
stock,O
has,O
lost,O
more,O
than,O
half,O
its,O
value,O
dropping,O
from,O
as,O
high,O
$35,O
beginning,O
October.,O
rating,O
was,O
lowered,O
bond,O
firm,O
Baa1,O
Baa2,O
where,O
it,O
will,O
remain,O
on,O
review,O
for,O
further,O
downgrade,O
said,O
statement.,O
The,O
also,O
placed,O
Houston,B-LOCATION
Prime-2,O
commercial,O
paper,O
downgrade.,O
is,O
just,O
notches,O
above,O
what,O
commonly,O
called,O
"""junk",O
"bonds.""",O
Hey,O
Tiny,B-PERSON
",",O
Thanks,O
for,O
your,O
voice,O
mail,O
regarding,O
Griffith.,O
I,O
will,O
scout,O
it,O
out,O
on,B-DATE
Monday,I-DATE
and,O
let,O
you,O
know,O
if,O
hear,O
any,O
confirmation,O
of,O
the,O
water,O
supply.,O
Gee,O
hope,O
's,O
not,O
true.,O
We,O
are,O
still,O
August,B-DATE
8,I-DATE
our,O
strategy,O
session,O
between,O
Facility,O
Planning,O
Marketing.,O
believe,O
that,O
HR,O
be,O
sending,O
invite.,O
thought,O
would,O
go,O
this,O
past,O
week,O
but,O
'm,O
sure,O
'll,O
see,O
something,O
early,O
next,O
week.,O
start,O
at,O
:00am,O
8th,O
until,O
about,O
7,O
:00,O
or,O
:00pm.,O
Four,B-LOCATION
Seasons,I-LOCATION
Hotel,I-LOCATION
in,O
downtown,B-LOCATION
Houston.,O
Kim.,O
Griffith,B-PERSON
Kim,B-PERSON
Houston,I-LOCATION
All,O
photos,O
associated,O
with,O
the,O
Red,O
Rock,O
Expansion,O
that,O
are,O
sent,O
to,O
Houston,B-LOCATION
should,O
be,O
saved,O
and,O
archived,O
in,O
a,O
central,O
location,O
on,O
(P,O
:,O
),O
Drive.,O
Folders,O
have,O
been,O
set,O
up,O
for,O
each,O
station,O
some,O
vendors.,O
When,O
saving,O
new,O
",",O
create,O
subfolder,O
within,O
appropriate,O
folder.,O
This,O
labeled,O
date,O
(month,O
year,O
any,O
relevant,O
wording.,O
If,O
you,O
vendor,O
save,O
same,O
manner.,O
The,O
path,O
is,O
as,O
follows,O
P,O
Drive,O
'E,O
&C,O
',O
Folder,O
'Project,O
Data,O
'014630RedRockExpansion,O
Engineering,O
'Folder,O
'Pictures,O
Digital,O
Vendor,O
or,O
Station,O
Create,O
New,O
Subfolder,O
insert,O
pictures,O
Hi,O
Chris,B-PERSON
",",O
I,O
just,O
called,O
you,O
a,O
while,O
ago,O
and,O
they,O
said,O
'd,O
call,O
me,O
back.,O
?,O
may,O
not,O
be,O
at,O
my,O
phone,O
when,O
because,O
'm,O
other,O
desk,O
for,O
the,O
rest,O
of,O
afternoon.,O
to,O
thank,O
goody,O
package,O
received,O
this,O
Hector,B-PERSON
likes,O
his,O
golf,O
shirt,O
pen,O
pencil,O
are,O
very,O
nice.,O
've,O
already,O
tested,O
them,O
both.,O
going,O
visiting,O
New,B-LOCATION
York,I-LOCATION
customers,O
week,O
'll,O
probably,O
take,O
new,O
with,O
if,O
can,O
figure,O
out,O
way,O
cover,O
up,O
Enron,B-ORG
part.,O
Hope,O
well.,O
Let,O
's,O
talk,O
soon,O
so,O
we,O
act,O
like,O
tomatoes,O
catchup.,O
:,O
),O
Take,O
care.,O
ii,O
Hey,O
thanks,O
for,O
the,O
Thanksgiving,O
invitation,O
!,O
I,O
thought,O
would,O
die,O
from,O
exhaustion,O
if,O
had,O
to,O
drop,O
one,O
more,O
hint.,O
'll,O
either,O
whip,O
up,O
of,O
my,O
famous,O
gourmet,O
dishes,O
or,O
stop,O
off,O
at,O
liquor,O
store,O
wine,O
",",O
and,O
do,O
bring,O
it,O
will,O
be,O
very,O
best,O
box,O
7,O
/11,O
has,O
offer.,O
But,O
in,O
case,O
not,O
bringing,O
any,O
hotties,O
'm,O
having,O
them,O
all,O
sent,O
out,O
chemical,O
bathes,O
so,O
they,O
clean,O
holidays.,O
Thanks,O
Again,O
Paul,B-PERSON
PS,O
At,O
dinner,O
see,O
you,O
can,O
seat,O
me,O
next,O
Nadine,B-PERSON
owe,O
FERC,B-ORG
has,O
issued,O
a,O
Notice,O
of,O
Staff,O
Public,O
Meeting,O
regarding,O
its,O
Advance,O
Proposed,O
Rulemaking,O
seeking,O
comments,O
on,O
standard,O
generator,O
interconnection,O
agreement,O
and,O
procedure.,O
While,O
the,O
is,O
not,O
available,O
electronically,O
",",O
it,O
states,O
that,O
Commission,I-LOCATION
directed,O
staff,O
to,O
try,O
develop,O
consensus,O
To,O
this,O
end,O
will,O
hold,O
meeting,O
Thursday,O
November,O
1,I-LOCATION
2001,O
from,O
10,O
:00,O
a.m.,O
until,O
5,O
p.m.,O
in,O
Hearing,B-LOCATION
Room,I-LOCATION
at,O
Federal,B-LOCATION
Energy,I-LOCATION
Regulatory,I-LOCATION
888,O
First,O
Street,O
NW,O
Washington,O
DC.,O
The,O
be,O
open,O
public.,O
EPSA,B-ORG
preparatory,O
breakfast,O
offices,I-LOCATION
morning,O
starting,O
7,O
:30,O
If,O
you,O
would,O
like,O
attend,O
please,O
RSVP,O
Jackie,O
Gallagher,O
jgallagher,O
@epsa.org,O
or,O
202-628-8200.,O
Hi,O
Kam,B-PERSON
",",O
As,O
per,O
our,O
phone,O
conversation,O
I,O
have,O
attached,O
a,O
listing,O
of,O
all,O
the,O
products,O
which,O
are,O
being,O
migrated,O
to,O
EOL,O
NetCo.,O
If,O
Risk,O
could,O
fill,O
in,O
traders,O
will,O
be,O
managing,O
each,O
product,O
and,O
Global,O
Book,O
ID,O
we,O
use,O
that,O
data,O
as,O
basis,O
for,O
an,O
update,O
script,O
automatically,O
assign,O
new,O
books,O
product.,O
'll,O
office,O
early,O
tomorrow,O
if,O
you,O
any,O
questions,O
or,O
would,O
like,O
go,O
over,O
special,O
book,O
assignments,O
may,O
need,O
covered,O
outside,O
mass-update.,O
Thanks,O
Torrey,B-PERSON
Moorer,I-PERSON
EnronOnline,B-ORG
Product,I-ORG
Control,I-ORG
Group,I-ORG
(713,O
),O
853-6218,O
A,O
quick,O
reminder,O
for,O
the,O
newer,O
members,O
of,O
group.,O
The,O
bottom,O
El,B-ORG
Paso,I-ORG
model,O
is,O
divided,O
into,O
five,O
different,O
regions.,O
Prescheduled,O
sales,O
",",O
real,O
time,O
then,O
prescheduled,O
purchases,O
and,O
finally,O
ancillary,O
services.,O
Each,O
group,O
services,O
need,O
to,O
be,O
seperate.,O
should,O
each,O
pull,O
in,O
summary,O
portion,O
at,O
model.,O
Likewise,O
blue,O
service,O
section.,O
Kathy,B-PERSON
/or,O
those,O
on,O
shift,O
next,O
day,O
are,O
having,O
correct,O
mistakes,O
with,O
these,O
formulas.,O
As,O
always,O
if,O
you,O
have,O
questions,O
regarding,O
please,O
ask,O
a,O
more,O
experienced,O
member,O
or,O
myself.,O
Otherwise,O
simple,O
formulas,O
expected,O
not,O
happen.,O
Thanks,O
Bill,B-PERSON
Dear,O
All,O
:,O
The,O
following,O
program,O
details,O
have,O
been,O
reviewed,O
/approved,O
by,O
our,O
legal,O
team,O
and,O
has,O
distributed,O
to,O
all,O
US,O
employees,O
kick,O
off,O
the,O
Metals,O
NA,O
Voluntary,O
Separation,O
Program.,O
We,O
are,O
still,O
finalizing,O
due,O
diligence,O
determine,O
if,O
a,O
similar,O
voluntary,O
can,O
be,O
rolled,O
out,O
in,O
Montreal,O
should,O
an,O
answer,O
on,O
this,O
shortly.,O
Also,O
attached,O
for,O
your,O
reference,O
is,O
Plan,O
Document,O
This,O
will,O
circulated,O
signatures,O
next,O
two,O
days.,O
Please,O
let,O
me,O
know,O
you,O
any,O
questions.,O
Regards,O
",",O
Cathy,B-PERSON
Human,O
Resources,O
Enron,O
&,O
Commodity,O
Corp.,O
520,O
Madison,O
Ave.,O
28th,O
Floor,O
New,O
York,O
NY,O
10022,O
Tel,O
212-715-5276,O
Fax,O
212-715-5231,O
E-Mail,O
Catherine.Huynh,O
@Enron.com,O
Louise,B-PERSON
:,O
At,O
Mary,B-PERSON
Cook,I-PERSON
's,O
request,O
",",O
we,O
have,O
prepared,O
and,O
attach,O
for,O
your,O
review,O
an,O
address,O
list,O
our,O
top,O
20,O
trading,O
counterparties.,O
Please,O
note,O
that,O
do,O
not,O
contact,O
information,O
the,O
following,O
counterparties,O
BP,B-ORG
Corporation,I-ORG
North,I-ORG
America,I-ORG
Inc.,I-ORG
-,O
physical,O
gas,O
Entergy-Koch,B-ORG
power,O
TXU,B-ORG
Energy,I-ORG
Trading,I-ORG
Company,I-ORG
financial,O
If,O
you,O
can,O
provide,O
us,O
with,O
include,O
it,O
in,O
attached,O
list.,O
asked,O
any,O
changes,O
/additions,O
by,O
12,O
:00,O
on,O
Wednesday,O
January,O
2.,O
let,O
know,O
if,O
questions,O
or,O
need,O
anything,O
else.,O
Thanks,O
!,O
Marie,B-PERSON
Heard,I-PERSON
Senior,O
Legal,O
Specialist,O
Enron,B-ORG
Corp.,I-ORG
Phone,O
(713,O
),O
853-3907,O
Fax,O
646-3490,O
marie.heard,O
@enron.com,O
No,O
",",O
the,O
ETA,O
says,O
that,O
if,O
you,O
have,O
a,O
master,O
agreement,O
in,O
place,O
it,O
governs,O
trades,O
relevant,O
commodities.,O
In,O
fact,O
we,O
used,O
language,O
to,O
mollify,O
people,O
who,O
were,O
afraid,O
going,O
stop,O
sending,O
confirms,O
when,O
they,O
first,O
signed,O
up,O
for,O
EnronOnline.,O
To,O
extent,O
want,O
eliminate,O
counterparties,O
with,O
masters,O
will,O
need,O
their,O
agreement.,O
From,O
technical,O
legal,O
perspective,O
could,O
probably,O
GTC-governed,O
transactions,O
without,O
asking,O
customer,O
first.,O
Whether,O
or,O
not,O
is,O
good,O
idea,O
from,O
relations,O
/marketing,O
/PR,O
view,O
I,O
leave,O
others.,O
Since,O
some,O
customers,O
seem,O
this,O
pretty,O
badly,O
might,O
consider,O
offering,O
do,O
away,O
paper,O
sign,O
your,O
new,O
data,O
transfer,O
arrangement,O
before,O
making,O
generally,O
available......,O
Andy,B-PERSON
Zipper,I-PERSON
/ENRON,O
@enronXgate,O
Enron,B-ORG
From,O
time,O
to,O
",",O
we,O
trade,O
with,O
counterparties,O
that,O
are,O
food,O
companies,O
(e.g.,O
Quaker,B-PERSON
Oats,I-PERSON
),O
or,O
agribusinesses,O
Cargill,B-PERSON
other,O
somehow,O
related,O
the,O
agriculture,O
business.,O
Please,O
assign,O
all,O
confirms,O
ISDAs,O
and,O
contracts,O
for,O
any,O
such,O
me,O
review,O
/drafting,O
/negotiation.,O
There,O
may,O
be,O
situations,O
where,O
someone,O
than,O
is,O
a,O
more,O
appropriate,O
choice,O
will,O
handle,O
this,O
on,O
case-by-case,O
basis.,O
But,O
as,O
general,O
rule,O
Mark,B-PERSON
I,O
have,O
agreed,O
it,O
would,O
good,O
idea,O
/agriculture,O
from,O
here,O
out.,O
Also,O
vein,O
if,O
of,O
you,O
become,O
aware,O
kind,O
transaction,O
Enron,B-ORG
doing,O
company,O
please,O
bring,O
my,O
attention.,O
Thanks,O
Bob,O
Robert,B-PERSON
E.,I-PERSON
Bruce,I-PERSON
Senior,O
Counsel,O
North,I-ORG
America,I-ORG
Corp.,I-ORG
T,O
(713,O
345-7780,O
F,O
646-3393,O
robert.bruce,O
@enron.com,O
John,B-PERSON
",",O
You,O
are,O
correct,O
when,O
you,O
compute,O
the,O
historical,O
volatility,O
need,O
to,O
use252,O
days,O
annualize,O
volatility.,O
This,O
is,O
because,O
data,O
only,O
existed,O
for,O
trading,O
days.,O
The,O
common,O
practice,O
here,O
at,O
Enron,B-ORG
computing,O
Time,O
maturity,O
Calendar,O
Days,O
(,O
Maturity,O
date,O
-,O
valuation,O
).,O
Therefore,O
in,O
Year,O
365.25.,O
So,O
implied,O
from,O
EIMPVOL,O
function,O
uses,O
365.25,O
as,O
one,O
year.,O
If,O
want,O
convert,O
can,O
apply,O
following,O
formula,O
vol,O
*,O
sqrt,O
(252,O
),O
vs.,O
(365.25,O
Let,O
me,O
know,O
if,O
this,O
helps.,O
Zimin,B-PERSON
Griffith,O
@ENRON,O
Keith,B-PERSON
i,O
would,O
love,O
to,O
meet,O
you,O
for,O
a,O
beer,O
but,O
am,O
in,O
massachusetts,B-LOCATION
at,O
the,O
moment.,O
hopefully,O
this,O
head-hunter,O
chick,O
can,O
set,O
me,O
up,O
with,O
some,O
interviews,O
houston,B-LOCATION
and,O
we,O
then.,O
As,O
your,O
world,O
tour,O
",",O
it,O
really,O
depends,O
on,O
how,O
much,O
want,O
see.,O
You,O
take,O
3,O
months,O
rush,O
through,O
20,O
countries,O
just,O
see,O
their,O
main,O
tourist,O
sights,O
or,O
same,O
4,O
thouroughly,O
get,O
feel,O
pleace,O
's,O
people,O
culture,O
way,O
of,O
life,O
economic,O
system,O
food...,O
all,O
that,O
jazz.,O
I,O
definately,O
recommend,O
amazing,O
places,O
though.,O
've,O
taken,O
14,O
still,O
haven,O
't,O
seen,O
nearly,O
everything,O
wanted,O
to.,O
It,O
big,O
f-ing,O
planet,O
!,O
Jeff,B-PERSON
",",O
Sorry,O
for,O
the,O
delay,O
in,O
responding.,O
As,O
initiatives.,O
I,O
have,O
a,O
VERY,O
tentative,O
product,O
roadmap,O
that,O
plots,O
Perfect,O
course,O
next,O
12-18,O
months.,O
Here,O
's,O
what,O
've,O
come,O
up,O
with,O
so,O
far.,O
Keep,O
mind,O
anything,O
past,O
V2.0,O
is,O
pure,O
WAG.,O
Also,O
if,O
you,O
any,O
questions,O
about,O
of,O
specific,O
features,O
just,O
let,O
me,O
know,O
and,O
'll,O
try,O
to,O
explain.,O
keep,O
name,O
companies,O
mentioned,O
integration,O
pieces,O
only,O
tentative.,O
These,O
are,O
we,O
working,O
but,O
NOT,O
finalized,O
formal,O
agreements,O
as,O
yet.,O
Regards,O
Mike,B-PERSON
D.,I-PERSON
Please,O
take,O
a,O
moment,O
to,O
answer,O
the,O
following,O
eight,O
questions,O
on,O
EWS,B-ORG
Key,O
Leadership,O
Survey.,O
By,O
responding,O
you,O
will,O
help,O
us,O
understand,O
your,O
level,O
of,O
satisfaction,O
with,O
HR,I-ORG
team.,O
The,O
information,O
gathered,O
from,O
this,O
survey,O
measure,O
our,O
performance,O
and,O
add,O
quantative,O
element,O
that,O
evaluation.,O
In,O
turn,O
",",O
we,O
can,O
better,O
serve,O
through,O
improvements,O
in,O
human,O
resources,O
actions.,O
This,O
is,O
for,O
internal,O
use,O
only,O
remain,O
confidential.,O
click,O
link,O
below.,O
Experiencing,O
technical,O
problems,O
?,O
If,O
does,O
not,O
automatically,O
launch,O
questionnaire,O
:,O
1.,O
Launch,O
by,O
copying,O
below,O
into,O
browser,O
or,O
2.,O
continue,O
have,O
difficulties,O
please,O
send,O
an,O
email,O
message,O
(MS,O
Outlook,O
),O
3.,O
