message_id,text,entities,annotation
<10762846.1075842027159.JavaMail.evans@thyme>,"John,

Dailies traded 39.00 for 50 mw today.  BOM was quoted 35 @ 39, Feb/Dec 37 @
38.5 and Bal year off peak 19 @22.5.

Regards,
Clinton


Clinton Kripki
GFI Group Inc.
Phone:  212 968 2813
email:  clinton.kripki@gfinet.com
website:  www.gfinet.com



***************************************************************
Confidentiality note: This e-mail contains information from the
GFI Group Inc. and/or its affiliates, including GFInet inc.,
that is confidential and/or legally privileged.   This
information is intended only for the use of the individual or
entity named on this e-mail.  This e-mail and its content may
not be reproduced or retransmitted without the express written
permission of The GFI Group.
***************************************************************","[{'word': 'John', 'tag': 'PERSON'}, {'word': 'Clinton Kripki', 'tag': 'PERSON'}, {'word': 'GFI Group Inc.', 'tag': 'ORG'}, {'word': 'GFInet inc.', 'tag': 'ORG'}]","[('John', 'PERSON'), ('Clinton Kripki', 'PERSON'), ('GFI Group Inc.', 'ORG'), ('GFInet inc.', 'ORG')]"
<21119423.1075857144333.JavaMail.evans@thyme>,"David Parquet asked me to forward these answers to you:
Question:
Is the major maintenance reserve estimate based on a negotiated Long Term
Services Agreement (LTSA)?  If so, will it be in place and transfer with
PEF?
Answer:  We have not negotiated an LTSA with anyone at this time, and we do 
not expect to have one in place to transfer with PEF.  The maintenance 
reserve is our estimate based on industry data and information from GE.

Question: Are spare parts for the first major overhaul included anywhere in 
the
capital cost estimate or are they assumed to be purchased through the
maintenance reserve estimate (i.e. the LTSA) charge?

Answer:  The maintenance reserve is intended to include parts and labor for 
the overhaul.","[{'word': 'David Parquet', 'tag': 'PERSON'}, {'word': 'PEF', 'tag': 'ORG'}, {'word': 'GE', 'tag': 'ORG'}]","[('David Parquet', 'PERSON'), ('PEF', 'ORG'), ('GE', 'ORG')]"
<24924537.1075856782862.JavaMail.evans@thyme>,"Thank you for your message. The credit card I want to use is currently stored
in your system. When I want to update the billing information with this card
number, I am getting the answer: Credit card already in use. The card is in
good standing and there is absolutely no problem with this card and there was
never any problem. I don't understand why your system failed. I think that
this is your problem, not mine.

DISCOVER
Last 4 digits: 0057.
Expiration: 05/02

Sincerely,

W. Kaminski
P.S. I have just called Discover and was told the account is in pefect shape
(as expected). As I have said,  you must have a bug in your system.","[{'word': 'W. Kaminski', 'tag': 'PERSON'}]","[('W. Kaminski', 'PERSON')]"
<25340623.1075841239482.JavaMail.evans@thyme>,"When: Wednesday, February 06, 2002 4:30 PM-5:30 PM (GMT-06:00) Central Time (US & Canada).
Where: ECS 05990

*~*~*~*~*~*~*~*~*~*

Please attend a very important meeting to discuss/ review the mock test tomorrow, with regards to data setup, and user tests for the afternoon.  

Agenda:
* We need to ensure ETX can create a data subset based on what is setup in global counterparty & contracts.
	- counterparties - U.S. and Canada
	- pipelines - U.S. and Canada
	- contracts
* Test schedule for Thursday	
* Any other issues.

Location:  ECS 05990.
Please forward to others that need to be in attendance.

See attached for proposed list..

 

Thanks,

Regan Smith
Testing Integration coordinator of UBS downstream systems","[{'word': 'Regan Smith', 'tag': 'PERSON'}, {'word': 'Wednesday, February 06, 2002 4:30 PM-5:30 PM', 'tag': 'DATE'}, {'word': 'ECS 05990', 'tag': 'LOCATION'}, {'word': 'UBS', 'tag': 'ORG'}]","[('Regan Smith', 'PERSON'), ('Wednesday, February 06, 2002 4:30 PM-5:30 PM', 'DATE'), ('ECS 05990', 'LOCATION'), ('UBS', 'ORG')]"
<10857158.1075853185675.JavaMail.evans@thyme>,"Here is Gary's contact information.

Thanks.
Laurie


Gary S. Fergus
Brobeck, Phleger & Harrison, LLP
One Market Plaza
Spear Street Tower
San Francisco, CA 94105
(415) 442-1284 Direct Line
(415) 979-2616 Facsimile
(415) 279-2770 Cell

(415) 567-3129 Home
(415) 669-1531 Weekends



Laurie C. Meyer
Assistant to Gary S. Fergus
Brobeck, Phleger & Harrison, LLP
(415) 979-2994 Direct Dial

This email message is for the sole use of the intended recipient(s) and may 
contain confidential and privileged information. Any unauthorized review, 
use, disclosure or distribution is prohibited. If you are not the intended 
recipient, please contact the sender by reply email and destroy all copies of 
the original message.

To reply to our email administrator directly, send an email to 
postmaster@brobeck.com
BROBECK PHLEGER & HARRISON LLP
http://www.brobeck.com","[{'word': 'Gary S. Fergus', 'tag': 'PERSON'}, {'word': 'Laurie C. Meyer', 'tag': 'PERSON'}, {'word': 'One Market Plaza', 'tag': 'LOCATION'}, {'word': 'Spear Street Tower', 'tag': 'LOCATION'}, {'word': 'San Francisco', 'tag': 'LOCATION'}, {'word': 'CA 94105', 'tag': 'LOCATION'}, {'word': 'Brobeck, Phleger & Harrison, LLP', 'tag': 'ORG'}]","[('Gary S. Fergus', 'PERSON'), ('Laurie C. Meyer', 'PERSON'), ('One Market Plaza', 'LOCATION'), ('Spear Street Tower', 'LOCATION'), ('San Francisco', 'LOCATION'), ('CA 94105', 'LOCATION'), ('Brobeck, Phleger & Harrison, LLP', 'ORG')]"
<1267264.1075840214296.JavaMail.evans@thyme>,"Sally,

Per your request, I have responded to Allen Gage with Mr. Lay's ticket 
selection for the upcoming 2000 - 2001 Rockets season.  He has asked if Mr. 
Lay would reconsider providing 1 of the 2 Los Angeles Lakers games (Nov. 7 or 
Dec. 21) in exchange for one of his January game choices?  As stated in the 
agreement letter, if Mr. Lay elects - we could provide Allen Gage with Mr. 
Lay's tickets behind the Rockets bench at Courtside Row 2, Seats 25-28 as 
another option.  

Please let me know how Mr. Lay would like to proceed with this request.  If 
you would like to discuss this directly, please call me at 3-7883.

Thank you.
DT","[{'word': 'Allen Gage', 'tag': 'PERSON'}, {'word': 'Mr. Lay', 'tag': 'PERSON'}, {'word': '2000 - 2001', 'tag': 'DATE'}, {'word': 'Nov. 7', 'tag': 'DATE'}, {'word': 'Dec. 21', 'tag': 'DATE'}, {'word': 'January', 'tag': 'DATE'}, {'word': 'Los Angeles', 'tag': 'LOCATION'}, {'word': 'Rockets', 'tag': 'ORG'}]","[('Allen Gage', 'PERSON'), ('Mr. Lay', 'PERSON'), ('2000 - 2001', 'DATE'), ('Nov. 7', 'DATE'), ('Dec. 21', 'DATE'), ('January', 'DATE'), ('Los Angeles', 'LOCATION'), ('Rockets', 'ORG')]"
<32402281.1075840471377.JavaMail.evans@thyme>,"Reservation status has changed to RECEIVED. See attachment.

ASSIGNMENTREF 30822
SELLERCODE AZPS
SELLERDUNS 958982563
CUSTOMERCODE EPMI  
CUSTOMERDUNS 848921276
AFFILIATEFLAG 0
PATHNAME W/AZPS/AZPS-AZPS/FOURCORNE345 - PNPKAPS230//
POINTOFRECEIPT FOURCORNE345
POINTOFDELIVERY PNPKAPS230
SOURCE FOURCORNERS
SINK PNPK
CAPACITY 25
CAPACITYREQUESTED 25
SERVICEINCREMENT HOURLY
TSCLASS FIRM
TSTYPE POINTTOPOINT
TSPERIOD OFFPEAK
TSWINDOW FIXED
TSSUBCLASS WHEEL
NERCCURTAILMENTPRIORITY Nerc Priority 1
OTHERCURTAILMENTPRIORITY Default
STARTTIME 06/17/2002
STOPTIME 06/17/2002
CEILINGPRICE 3.13
OFFERPRICE 3.13
BIDPRICE 3.13
PRICEUNITS $/mW  
PRECONFIRMED YES
ANCSVCLINK N/A
ANCSVCREQ N/A
POSTINGREF 0
SALEREF REQUESTREF DEALREF NEGOTIATEDPRICEFLAG STATUS CONFIRMED
STATUSNOTIFICATION lisa.gang@enron.com
STATUSCOMMENTS TIMEQUEUED 06/14/2002
RESPONSETIMELIMIT TIMEOFLASTUPDATE 06/14/2002
PRIMARYPROVIDERCOMMENTS SELLERCOMMENTS CUSTOMERCOMMENTS FOR INFO CALL (503)464-5070
SELLERNAME AZPS
SELLERPHONE 602.250.1128
SELLERFAX 602.250.1155
SELLEREMAIL oasisadm@apsc.com
CUSTOMERNAME Enron Power Marketing, Inc.
CUSTOMERPHONE (713)853-3801
CUSTOMERFAX (713)646-8272
CUSTOMEREMAIL bill.rust@enron.com
REASSIGNEDREF 0
REASSIGNEDCAPACITY 0
REASSIGNEDSTARTTIME REASSIGNEDSTOPTIME","[{'word': '06/17/2002', 'tag': 'DATE'}, {'word': '06/17/2002', 'tag': 'DATE'}, {'word': '06/14/2002', 'tag': 'DATE'}, {'word': '06/14/2002', 'tag': 'DATE'}, {'word': 'AZPS', 'tag': 'ORG'}, {'word': 'EPMI', 'tag': 'ORG'}]","[('06/17/2002', 'DATE'), ('06/17/2002', 'DATE'), ('06/14/2002', 'DATE'), ('06/14/2002', 'DATE'), ('AZPS', 'ORG'), ('EPMI', 'ORG')]"
<26765414.1075842081987.JavaMail.evans@thyme>,"Joe and David:
Both Williams and Richardson Products have the typical confirmation process 
language in their ISDA's where we send out the confirms and they have 3 days 
to object.  The Williams Master is governed by NY law and Richardson by Texas 
law so we are safer under the Williams Master if they are not signing.  With 
respect to Morgan Stanley, we are the confirming party.  The Master was 
amended to provide a procedure for them indicating their acceptance of the 
confirm other than by signing it and it involves them sending us a letter 
stating that they approve of the confirm.  I will send copies of the 
amendment and letter to you.
Carol","[{'word': 'Joe', 'tag': 'PERSON'}, {'word': 'David', 'tag': 'PERSON'}, {'word': 'Williams', 'tag': 'PERSON'}, {'word': 'Richardson', 'tag': 'PERSON'}, {'word': 'Morgan Stanley', 'tag': 'PERSON'}, {'word': 'Carol', 'tag': 'PERSON'}, {'word': 'Williams', 'tag': 'ORG'}, {'word': 'Richardson Products', 'tag': 'ORG'}, {'word': 'Morgan Stanley', 'tag': 'ORG'}]","[('Joe', 'PERSON'), ('David', 'PERSON'), ('Williams', 'PERSON'), ('Richardson', 'PERSON'), ('Morgan Stanley', 'PERSON'), ('Carol', 'PERSON'), ('Williams', 'ORG'), ('Richardson Products', 'ORG'), ('Morgan Stanley', 'ORG')]"
<17081526.1075840104171.JavaMail.evans@thyme>,"The Forum II meeting will take place at 6:00 p.m. on Monday, December 4, at 
Vin-De-Garde, located at 3311 Sul Ross (check link below for map).

http://maps.yahoo.com/py/maps.py?BFCat=&Pyt=Tmap&newFL=Use+Address+Below&addr3311+Sul+Ross&csz=Houston%2C+TX&country=us&Get%A0Map=Get+Map

Please indicate your attendance below and return to me via e-mail 
(sherri.sera@enron.com):

I will attend 

I will not attend 

Additionally, a number of requests have been made to change the date of the 
March 2001 Forum II meeting (currently scheduled to take place on Monday, 
March 19).  Please indicate your availability on the following dates:

Monday, March 12 Yes  No 
Thursday, March 15  Yes  No 
Monday, March 26 Yes  No 
Tuesday, March 27 Yes  No 
Thursday, March 29 Yes  No","[{'word': 'Monday, December 4', 'tag': 'DATE'}, {'word': 'Monday, March 19', 'tag': 'DATE'}, {'word': 'Monday, March 12', 'tag': 'DATE'}, {'word': 'Thursday, March 15', 'tag': 'DATE'}, {'word': 'Monday, March 26', 'tag': 'DATE'}, {'word': 'Tuesday, March 27', 'tag': 'DATE'}, {'word': 'Thursday, March 29', 'tag': 'DATE'}, {'word': 'Vin-De-Garde', 'tag': 'LOCATION'}, {'word': '3311 Sul Ross', 'tag': 'LOCATION'}, {'word': 'Houston, TX', 'tag': 'LOCATION'}]","[('Monday, December 4', 'DATE'), ('Monday, March 19', 'DATE'), ('Monday, March 12', 'DATE'), ('Thursday, March 15', 'DATE'), ('Monday, March 26', 'DATE'), ('Tuesday, March 27', 'DATE'), ('Thursday, March 29', 'DATE'), ('Vin-De-Garde', 'LOCATION'), ('3311 Sul Ross', 'LOCATION'), ('Houston, TX', 'LOCATION')]"
<424988.1075856094042.JavaMail.evans@thyme>,"All eight students that we interviewed for the Enron Scholarship were great 
and we should actively be sure that we get them on our interview schedules 
next year when they are in the second year of the MBA program.  I don't want 
to simply leave that to chance by encouraging them to consider us.  Karen's 
letter (noted below) is a good idea, but we should augment that by getting 
these students names on our radar screen for next year.  I will find out who 
the recruiter is for UT MBA's and I will get copies of the students' resumes 
and my notes on where they could be a good fit to that recruiter.  Sally","[{'word': 'Karen', 'tag': 'PERSON'}, {'word': 'Sally', 'tag': 'PERSON'}, {'word': 'Enron', 'tag': 'ORG'}, {'word': 'UT MBA', 'tag': 'ORG'}]","[('Karen', 'PERSON'), ('Sally', 'PERSON'), ('Enron', 'ORG'), ('UT MBA', 'ORG')]"
<6390335.1075845291282.JavaMail.evans@thyme>,"Here is an update of the playoff  schedule.  In the Gray Consolation round we will take the games as we can  get them played.  A huge number of school activity conflicts is making it  difficult for the teams to play an orderly bracket by dates.  We will  finish when we finish and I will update the information as I go.
 
An All Star will be coached by the 1st  place Maroon coach's team the Labay Braves.  His name is Brent Mann and  more information about try outs and schedule will be coming.  Next e-mail  will have the equipment turn in time.  Thanks,  Fred
 - Bronco Playoff Schedule.xls","[{'word': 'Brent Mann', 'tag': 'PERSON'}, {'word': 'Fred', 'tag': 'PERSON'}, {'word': 'Labay Braves', 'tag': 'ORG'}]","[('Brent Mann', 'PERSON'), ('Fred', 'PERSON'), ('Labay Braves', 'ORG')]"
<10598423.1075855136488.JavaMail.evans@thyme>,"Hey, Don - it's trivia time!  Think you know TV? Take the iWon TV Trivia Challenge - once you've answered the question, you'll be eligible to win the Home Cinema System valued at $3,500. (Nothing trivial about that!)                     Good luck! - The iWon Team           No Purchase Necessary For Sweepstakes Subject To Official Rules  Forgot your member name? It is: CIRCLE5B  Forgot your iWon password? Click here.   You received this email because when you registered at iWon you agreed to receive email from us. To unsubscribe from one or more email categories, please click below. Please note, changes may take up to one week to process. If you're not signed in, you will need to do so before you can update your profile. Click here.","[{'word': 'Don', 'tag': 'PERSON'}, {'word': 'iWon', 'tag': 'ORG'}]","[('Don', 'PERSON'), ('iWon', 'ORG')]"
<22003651.1075852769875.JavaMail.evans@thyme>,"Moody's Investors Service downgraded Enron Corp.'s long-term debt by one
notch this morning, a move sure to hamper the company's efforts to restore
investor and client confidence.
Shares of Enron fell to seven-year lows this morning, losing $1.51 to trade
at $13.89 in mid-day trading. In the past two weeks the stock has lost more
than half its value, dropping from as high as $35 at the beginning of
October.
Enron's rating was lowered by the bond rating firm from Baa1 to Baa2, where
it will remain on review for further downgrade, Moody's said in a statement.
The firm also placed the Houston company's Prime-2 rating for commercial
paper on review for downgrade.
The Baa2 rating is just two notches above what is commonly called ""junk
bonds.""","[{'word': 'this morning', 'tag': 'DATE'}, {'word': 'the past two weeks', 'tag': 'DATE'}, {'word': 'at the beginning of October', 'tag': 'DATE'}, {'word': 'Enron Corp.', 'tag': 'LOCATION'}, {'word': 'Houston', 'tag': 'LOCATION'}, {'word': ""Moody's Investors Service"", 'tag': 'ORG'}]","[('this morning', 'DATE'), ('the past two weeks', 'DATE'), ('at the beginning of October', 'DATE'), ('Enron Corp.', 'LOCATION'), ('Houston', 'LOCATION'), (""Moody's Investors Service"", 'ORG')]"
<24122271.1075852891341.JavaMail.evans@thyme>,"Hey Tiny,

Thanks for your voice mail regarding Griffith.  I will scout it out on Monday and let you know if I hear any confirmation of the water supply.  Gee, I hope it's not true.  

We are still on for August 8 for our strategy session between Facility Planning and Marketing.  I believe that HR will be sending out the invite.  I thought it would go out this past week, but I'm sure you'll see something early next week.  We will start at 8:00am on the 8th and go until about 7:00 or 8:00pm.  We will be at the Four Seasons Hotel in downtown Houston.

Thanks, Kim.","[{'word': 'Tiny', 'tag': 'PERSON'}, {'word': 'Griffith', 'tag': 'PERSON'}, {'word': 'Kim', 'tag': 'PERSON'}, {'word': 'on Monday', 'tag': 'DATE'}, {'word': 'August 8', 'tag': 'DATE'}, {'word': 'Four Seasons Hotel', 'tag': 'LOCATION'}, {'word': 'downtown Houston', 'tag': 'LOCATION'}]","[('Tiny', 'PERSON'), ('Griffith', 'PERSON'), ('Kim', 'PERSON'), ('on Monday', 'DATE'), ('August 8', 'DATE'), ('Four Seasons Hotel', 'LOCATION'), ('downtown Houston', 'LOCATION')]"
