message_id,text,sentiment
<14364055.1075847363549.JavaMail.evans@thyme>,"Steve -

Thanks for the comments.  Here are my responses:

1.  Introductory Paragraph - Section (a) is unacceptable as this places an 
administrative burden on Enron that currently does not exist.  Section (b) is 
acceptable.

2.  Paragraph 3 - Changes are acceptable.

3.  Paragraph 4 -  Changes in this section are acceptable, however, it is 
Enron's strong preference that no indemnity language be included.

4.  Paragraph 5 - Deletion of this provision is unacceptable.

5.  Paragraph 6 - This deletion is fine.

6.  Paragraph 7 - This change is acceptable.

7.  Paragraph 9 - This change is acceptable.

If we still need to discuss the above items, please call me.  Otherwise, 
please confirm that we can move forward based upon your changes and Enron's 
responses.

Thanks.

Mark
Senior Counsel, EWS
Phone:     713-345-8897
Facsimile: 713-646-3490
E-Mail:      Mark.Greenberg@enron.com



	Steve Howarth",neutral
<14038955.1075841315490.JavaMail.evans@thyme>,"Group-

As we have more and more cuts, we have an excellant opportunity to refine our cut technique. (YES!)

 1.) In path confirmation workspace-please check all cut paths as ""confirmed"" (this will allow us to sort for cut or ""confirmed"" paths later)-and enter notes in the comment section regarding the cut.

2.) ZERO OUT CUT SCHEDULES IN DEAL SCHEDULING. On imports to CALI, please zero out the purchase outside of CALI, zero out the EpmiCalPool, and then make a purchase under the book that had the import (likely EPMI Short Term Cali) from the California Imbalance (remember no price and 24 POS on the group).

IF you have any questions, please call me. We are having a nightmare taking care of weekend cuts, particularly imports into California.

Thanks,

Bill",positive
<2444704.1075857847698.JavaMail.evans@thyme>,"Dear Mr. LARRY CAMPBELL:

Thank you for your order.

You sold 100 shares of PMCS (Pmc-sierra Inc Com) at 107 5/8.

ORDER DETAILS:
The tracking number for this order is: B-500-AASL-8023
Order entered at:                      08:03:39 on 11/13/00
Order processing began at:             08:03:40
Order executed at:                     08:03:41 on 11/13/00

ACCOUNT DETAILS:
Time and Date: 08:03:41 on 11/13/00
Your position in PMCS is -100 shares
Your real cash total is $22,743.04

You will receive a printed Datek Online confirmation by postal mail, or by 
electronic delivery if you are subscribed to that service.

Questions regarding this transaction? Contact our Customer Support department 
by e-mailing support@datek.com. Please reference the order tracking number.",neutral
<1452316.1075844430569.JavaMail.evans@thyme>,"A state judge has ruled that the Florida secretary of state may ignore
vote results submitted after the 5 p.m. ET deadline, but must consider all
appropriate circumstances  in effect, leaving the final decision on the
state recounts up to the Florida secretary of state.

Go to ABCNEWS.com for the latest developments on the crucial Florida
recount.

http://www.abcnews.go.com

And take a look at a profile of Florida Secretary of State Katherine Harris, 
the woman behind the recount.
http://www.abcnews.go.com/sections/politics/DailyNews/Electionharrisbio001113
.html


ABCNEWS.com:  Up to the Moment, Up to You (tm)
http://abcnews.go.com

You received this mail because you subscribed via ABCNEWS.com at
http://abcnews.go.com/service/mailsub.html

If you would like to stop receiving these mailings, unsubscribe at
http://abcnews.go.com/service/mailunsub.html

Please do not respond to this mail. Questions or comments can be submitted at
http://abcnews.go.com/service/abccontact.html",neutral
<10315929.1075859076678.JavaMail.evans@thyme>,"Attached is the revised regulatory matrix for Transwestern's Red Rock Expansion project reflecting the request for an extension of time to replace the units at Station 4.  Remaining notifications include:

start of construction at Stations 1 & 3, and 4 if applicable (within 10 days), 
end of construction and in-service date (within 10 days),
actual costs (within 6 months after facilities constructed),
noise survey at Stations 3 & 4 (within 60 days after in-service), and
any additional changes in construction and/or mitigation procedures (WOULD REQUIRE A DIRECTOR'S LETTER BEFORE IMPLEMENTING CHANGE).

Questions -please let me know at 7138 in Omaha.  Thanks.  Donna",neutral
<20065557.1075844212840.JavaMail.evans@thyme>,"Hello All-

I wanted to let you know that, as of July 1, Jan Haizmann's responsibilities 
will expand to include competition issues in European energy markets.  As you 
know, in addition to his work for EBS in Europe, Jan has been spending 
considerable time directing EBS' government affairs work in Asia.   Due in 
large part to the progress he has made, we are now able to shift that effort 
to an individual in the region until a new hire is on board in Singapore.  

Jan will continue to spend approximately half of his time on EBS government 
affairs issues in Europe.  The remainder of his time, which previously was 
spent on Asia, now will be spent on European energy markets.  

Please feel free to call me if you have any questions.

Regards,

Sue





Sue Nord, Sr. Director
Government Affairs
713 345-4196",neutral
<26344564.1075861927387.JavaMail.evans@thyme>,"Before you leave today or first thing in the morning, please advise Bradford, Rohauer and Kitchen by email of the status of the particular master netting agreements on which you are working.  Barbara Gray is coordinating the release of the gas receivable financing so that we can execute the netting agreements and she will advise as and when finalized.  As previously noted today, the power receivable financing will be released as we sign the netting agreements on a counterparty-by-counterparty basis.



Cordially,
Mary Cook
Enron North America Corp.
1400 Smith, 38th Floor, Legal
Houston, Texas 77002-7361
(713) 345-7732
(713) 646-3393 (fax)
mary.cook@enron.com",neutral
<29257532.1075840382125.JavaMail.evans@thyme>,"PRIVILEGED AND CONFIDENTIAL - ATTORNEY/CLIENT COMMUNICATION

As we said in our initial meetings with you, it is very important that you
preserve your records relating to Enron.  Attached is a letter we received
from one of the plaintiffs' lawyers requesting that we preserve all
documents relating to Enron.  We have already responded to the letter, but
we are passing it on to you because, despite its tone, it provides a useful
outline of the types of records you should preserve and the places where
such documents might be found. 

Please do not hesitate to call me if you have any questions.   

Paul Flack
(713) 654-7615



   






This e-mail and any attached files may be confidential and subject to
attorney/client privilege.  If you received it in error, please immediately
notify the sender by return e-mail or by calling (713)654-7600.",neutral
<12895763.1075844726129.JavaMail.evans@thyme>,"Hi Sara, 

I need to reschedule on of the three brokerage account meetings that are on 
my calendar for tomorrow.  

My calendar indicates that I have a 9 a.m. one hour meeting with you, a 10 
a.m. one hour swaps meeting, a 1:30 brokerage account meeting a 2:30 one hour 
credit support meeting and a 4 p.m. meeting with someone from yet another 
Enron entity seeking to open a brokerage account on an urgent basis.

Keegan and I have now developed a strategy to ensure that we do not have so 
many meetings on one day.  Most of the other meetings are group meetings and 
therefore are not possible to reschedule.  

Cheryl Nelson
Senior Counsel
EB3816
(713) 345-4693",neutral
<29839959.1075863379083.JavaMail.evans@thyme>,"Attached please find the corporate allocations for the 2002 fiscal year that EIM will accept.  After unsuccessfully attempting to get some justification for the PROPOSED allocations from many of the various corporate groups, we have had to make a determination ourselves as to what we believe are reasonable charges for the value received from these groups.  This determination was based on several factors including, 2001 actual allocations, expected services provided to EIM, redundant services provided by other groups that are also performed at EIM, etc.

The attached charges are acceptable to EIM and will be used in the budget presentation to the office of the chair unless the allocating groups can come to an agreement with Kent Castleman of EIM as to a revision of these charges before such meeting.

 

Jeffrey McMahon and Ray Bowen",neutral
<32172346.1075853129899.JavaMail.evans@thyme>,"Kerry,

We drove by your house, which looked like it took on some water.  I hope all is ok, and that you didn't have too  much damage.  Bellaire was hit pretty hard.

On another note, if you are able to gather any more info on this Midwest Generation issue, would you please call Jeff Hodge in our legal department?  Twanda can connect you.

I'll be on vacation this week and will return the 18th.  

Thanks.

Michelle



Michelle Cash
Enron North America Corp.
1400 Smith Street, EB 3823
Houston, Texas  77002
(713) 853-6401
michelle.cash@enron.com

This message may contain confidential information that is protected by the attorney-client and/or work product privileges.",neutral
<13711519.1075852431226.JavaMail.evans@thyme>,"You are invited to a MEETING OF THE MINDS!  

On Thursday August 30 @ 4:30 please, plan on attending the monthly 24 hour group meeting.

Agenda:
You will have the opportunity to meet 
Introductions of new staff.
Discuss current events.
You will be able to make suggestions for the group.
Be advised of desk happenings.
Open forum for discussion.

There will a happy hour immediately following the meeting, held in or near Downtown.  Sling me some suggestions of where you might want to go.

If you have any questions, give me a call.

See y'all there.

Don
Cell No. 281-787-0029",positive
<26340375.1075840808386.JavaMail.evans@thyme>,"I will be circulating in the next few minutes a revised New Albany Analysis.  The only revisions that were made were to correct: (1) the cost basis (as of 3/31/01), (2) the monthly depreciation amount (which actually diverges from the budgeted amount) and (3) the spare parts basis.  I have double checked with Cris Sherman and Theresa Vos and they are in agreement with these numbers.  The total impact of these changes is a reduction to the PV Margin of $2,316,000.  I apologize for the mistake but hope that you understand that the mistake arose from errors in the information that was supplied to me.  

Stuart",negative
